0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
104,104,104,115,120,136,120,115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115
104,104,115,120,136,120,115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136
104,115,120,136,120,115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124
115,120,136,120,115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124
120,136,120,115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136
136,120,115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78
120,115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136
115,104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124
104,88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104
88,88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136
88,104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136
104,104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124
104,115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136
115,104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78
104,104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104
104,77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104
77,77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78
77,88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136
88,77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124
77,135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104
135,135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136
135,77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136
77,88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104
88,77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124
77,135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136
135,135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136
135,88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78
88,104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99
104,28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78
28,107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136
107,81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124
81,36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124
36,108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136
108,82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136
82,108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124
108,123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124
123,135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136
135,82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136
82,28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124
28,102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124
102,81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136
81,33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136
33,103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104
103,82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104
82,82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124
82,14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136
14,91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136
91,129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124
129,64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124
64,55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136
55,64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78
64,82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124
82,13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115
13,127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115
127,62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104
62,107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104
107,62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124
62,128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136
128,135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78
135,107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99
107,108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99
108,127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78
127,7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78,124
7,65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78,124,124
65,37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78,124,124,136
37,107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78,124,124,136,115
107,60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78,124,124,136,115,118
60,133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78,124,124,136,115,118,108
133,5,96,37,80,63,127,37,133,63,121,80,135,98,136,115,115,115,104,98,104,98,88,98,78,78,78,136,124,115,115,115,136,124,124,136,78,136,124,104,136,136,124,136,78,104,104,78,136,124,104,136,136,104,124,136,136,78,99,78,136,124,124,136,136,124,124,136,136,124,124,136,136,104,104,124,136,136,124,124,136,78,124,115,115,104,104,124,136,78,99,99,78,124,124,136,115,118,108,92
